acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain5,"1hPointSelf<self-repeated>,2hCamera<PressRepeated-asymm>,1hPointSelf<self>",Interaction only,A,person,2,1.628906,y,,dyad9,testing,photographer,photographer,matcher,4.0,N,2.77923,3.0
1.0,chain5,"1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,2,1.322928,y,,dyad9,testing,microphone,microphone,matcher,6.0,N,2.364735,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>,2hThumbSelf<self>",Interaction only,A,person,2,3.250577,y,,dyad9,testing,hairdresser,hairdresser,matcher,8.0,N,5.153368,3.0
1.0,chain5,"2hDine,1hCup,2hHoldBook,2hDine",Interaction only,A,loc,2,2.178815,n,,dyad9,testing,restaurant,restaurant,matcher,10.0,N,7.491598,4.0
1.0,chain5,"EyesClosed,2hFeel",Interaction only,A,loc,2,3.675584,n,,dyad9,testing,darkroom,darkroom,matcher,12.0,N,2.353653,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,A,act,2,2.914649,n,,dyad9,testing,to preach,to preach,matcher,14.0,Y,2.626877,1.0
1.0,chain5,"1hTouchCollar,2hOpenBook",Interaction only,A,person,2,1.763369,n,,dyad9,testing,vicar,vicar,matcher,16.0,N,2.075657,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hSing<right>",Interaction only,A,person,2,1.579656,y,,dyad9,testing,singer,singer,matcher,18.0,N,2.786213,2.0
1.0,chain5,2hBowl-Mix,Interaction only,A,act,2,3.20135,n,,dyad9,testing,to cook,to cook,matcher,20.0,Y,1.652498,1.0
1.0,chain5,"1hFist,1hPointatObj<atObj>,2hWrists.Together,1hFist,1hPointatObj<atObj>",Interaction only,A,obj,2,2.746627,y,,dyad9,testing,handcuffs,handcuffs,matcher,22.0,N,2.687659,5.0
1.0,chain5,2hScissors-Hold<front-repeated>,Interaction only,A,act,2,2.090579,n,,dyad9,testing,to give a haircut,to give a haircut,matcher,24.0,Y,5.334859,1.0
1.0,chain5,"1hScissors,1hPalmFist,1hScissors",Interaction only,A,obj,2,1.994742,n,,dyad9,testing,scissors,scissors,matcher,26.0,N,2.670211,3.0
1.0,chain5,"1hOpenDoor,2hPray",Interaction only,A,loc,2,1.501972,y,,dyad9,testing,church,church,matcher,28.0,N,2.822302,2.0
1.0,chain5,"1hHoldPan<shake>,1hMix,1hPointatObj<atObj>,1hHoldPan<shake>",Interaction only,A,obj,2,2.211002,y,,dyad9,testing,frying pan,frying pan,matcher,30.0,N,3.567171,4.0
1.0,chain5,"2hSpace,1hConduct",Interaction only,A,loc,2,3.434036,y,,dyad9,testing,concert hall,concert hall,matcher,32.0,N,4.127406,2.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,A,obj,2,1.70051,n,,dyad9,testing,bible,bible,matcher,34.0,N,2.739432,2.0
1.0,chain5,"1hPalm<rightleft>,2hHoldBars<shake>,Look",Interaction only,A,loc,2,3.680284,n,,dyad9,testing,prison,prison,matcher,36.0,N,3.131081,3.0
1.0,chain5,"2hCamera<PressRepeated-asymm>,1hPointatObj<atObj>,1hC,2hCamera<PressRepeated-asymm>",Interaction only,A,obj,2,1.71641,y,,dyad9,testing,camera,camera,matcher,38.0,N,2.554931,4.0
1.0,chain5,"1hSing<right>,2hRead,1hSing<right>",Interaction only,A,act,2,1.850981,n,,dyad9,testing,to sing,to sing,matcher,40.0,Y,4.04467,3.0
1.0,chain5,"1hOpenDoor,2hScissors-HoldHair<right>,2hScissors-HoldHair<left>,2hFluff,2hHair",Interaction only,A,loc,2,1.699497,y,,dyad9,testing,hair salon,hair salon,matcher,42.0,N,4.658741,5.0
1.0,chain5,"2hHat,2hBowl-Mix,1hHoldPan,1hMix,2hHat",Interaction only,A,person,2,1.4214,n,,dyad9,testing,chef,chef,matcher,44.0,N,4.122016,5.0
1.0,chain5,2hCamera<PressRepeated-asymm-rightleft>,Interaction only,A,act,2,3.010978,n,,dyad9,testing,to take a photo,to take a photo,matcher,46.0,Y,3.075319,1.0
0.0,chain5,"2hScissors-HoldHair<left>,2hFluff,1hFist",Interaction only,B,act,2,0.883439,n,,dyad10,testing,hair salon,to give a haircut,matcher,1.0,Y,4.370276,3.0
1.0,chain5,"1hCollar<small>,2hOpenBook",Interaction only,B,person,2,1.436457,n,,dyad10,testing,vicar,vicar,matcher,3.0,N,2.24086,2.0
1.0,chain5,"2hHoldBars,Sad",Interaction only,B,loc,2,2.208606,n,,dyad10,testing,prison,prison,matcher,5.0,N,2.916028,2.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,B,obj,2,1.258883,n,,dyad10,testing,bible,bible,matcher,7.0,N,2.496266,2.0
1.0,chain5,"1hScissors,1hPalm",Interaction only,B,obj,2,0.328357,n,,dyad10,testing,scissors,scissors,matcher,9.0,N,3.467767,2.0
1.0,chain5,"2hBowl-Mix,1hPour<right>",Interaction only,B,act,2,0.762681,n,,dyad10,testing,to cook,to cook,matcher,11.0,Y,2.258324,2.0
1.0,chain5,"Look,2hFeel",Interaction only,B,loc,2,0.970969,n,,dyad10,testing,darkroom,darkroom,matcher,13.0,N,1.886095,2.0
1.0,chain5,"1hKnock<right>,1hBadge<left>,1hKnock<right>",Interaction only,B,person,2,2.44292,n,,dyad10,testing,police officer,police officer,matcher,15.0,N,1.666395,3.0
1.0,chain5,"1hOpenDoor,2hPray",Interaction only,B,loc,2,1.297688,n,,dyad10,testing,church,church,matcher,17.0,N,2.82575,2.0
1.0,chain5,2hCamera<1Press-asymm-leftright>,Interaction only,B,act,2,1.162553,n,,dyad10,testing,to take a photo,to take a photo,matcher,19.0,Y,2.378726,1.0
1.0,chain5,"1hPoint<left>,2hCamera<1Press-asymm>",Interaction only,B,obj,2,1.018944,y,,dyad10,testing,camera,camera,matcher,21.0,N,3.061004,2.0
1.0,chain5,"1hHoldPan<shake>,1hPointatObj<atObj>,1hHoldPan<shake>",Interaction only,B,obj,2,1.619169,y,,dyad10,testing,frying pan,frying pan,matcher,23.0,N,2.263452,3.0
1.0,chain5,"2hScissors-HoldHair<left>,2hFluff",Interaction only,B,loc,2,1.445617,n,,dyad10,testing,hair salon,hair salon,matcher,25.0,N,2.692606,2.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>",Interaction only,B,obj,2,1.342465,y,,dyad10,testing,handcuffs,handcuffs,matcher,27.0,N,1.981172,2.0
0.0,chain5,"2hHat,1hHoldPan<shake>",Interaction only,B,person,2,0.884638,n,,dyad10,testing,to cook,chef,matcher,29.0,N,2.669534,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,2,0.952914,y,,dyad10,testing,photographer,photographer,matcher,31.0,N,3.151622,2.0
1.0,chain5,"1hSing<right>,1hSing<left>",Interaction only,B,act,2,0.485447,n,,dyad10,testing,to sing,to sing,matcher,33.0,Y,3.675525,2.0
1.0,chain5,"1hCup,2hDine",Interaction only,B,loc,2,1.488485,n,,dyad10,testing,restaurant,restaurant,matcher,35.0,N,2.893536,2.0
1.0,chain5,"1hPointSelf<self-repeated>,1hSing<right>",Interaction only,B,person,2,1.335728,y,,dyad10,testing,singer,singer,matcher,37.0,N,2.625954,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,B,act,2,1.714467,n,,dyad10,testing,to preach,to preach,matcher,39.0,Y,2.272422,1.0
1.0,chain5,"2hWrists.Together<emph>,Sad",Interaction only,B,act,2,1.826516,n,,dyad10,testing,to make an arrest,to make an arrest,matcher,41.0,Y,2.16177,2.0
1.0,chain5,"1hPalm,1hConduct",Interaction only,B,loc,2,1.40318,n,,dyad10,testing,concert hall,concert hall,matcher,43.0,N,2.136755,2.0
1.0,chain5,"Sing,1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,2,0.642729,y,,dyad10,testing,microphone,microphone,matcher,45.0,N,2.270924,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-HoldHair<left>",Interaction only,B,person,2,1.212345,y,,dyad10,testing,hairdresser,hairdresser,matcher,47.0,N,2.797844,2.0
1.0,chain5,"1hScissors,1hPalmFist,1hScissors",Interaction only,A,obj,3,1.207441,n,,dyad9,testing,scissors,scissors,matcher,0.0,N,2.221564,3.0
1.0,chain5,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,3,2.787184,n,,dyad9,testing,to cook,to cook,matcher,2.0,Y,1.447761,2.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,A,obj,3,1.794771,n,,dyad9,testing,bible,bible,matcher,4.0,N,2.284158,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,A,act,3,1.46669,n,,dyad9,testing,to preach,to preach,matcher,6.0,Y,1.700135,1.0
1.0,chain5,"1hTapWindow<left>,1hBadge<right>",Interaction only,A,person,3,1.244215,n,,dyad9,testing,police officer,police officer,matcher,8.0,N,2.036056,2.0
1.0,chain5,"2hHat,2hBowl-Mix,1hHoldPan<shake>",Interaction only,A,person,3,1.418358,n,,dyad9,testing,chef,chef,matcher,10.0,N,2.52538,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hCamera<PressRepeated-asymm>",Interaction only,A,person,3,1.433011,y,,dyad9,testing,photographer,photographer,matcher,12.0,N,2.421509,2.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",Interaction only,A,obj,3,1.660043,y,,dyad9,testing,handcuffs,handcuffs,matcher,14.0,N,2.246113,3.0
1.0,chain5,1hConduct,Interaction only,A,loc,3,1.668355,n,,dyad9,testing,concert hall,concert hall,matcher,16.0,N,2.90138,1.0
1.0,chain5,"2hWrists.Together,Sad,2hPull",Interaction only,A,act,3,1.291006,n,,dyad9,testing,to make an arrest,to make an arrest,matcher,18.0,Y,2.588458,3.0
1.0,chain5,"Sing,1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,3,1.299794,y,,dyad9,testing,microphone,microphone,matcher,20.0,N,2.318479,3.0
1.0,chain5,"1hSing<right>,2hRead,1hSing<right>",Interaction only,A,act,3,2.170476,n,,dyad9,testing,to sing,to sing,matcher,22.0,Y,3.787388,3.0
1.0,chain5,2hCamera<1Press-asymm-rightleft>,Interaction only,A,act,3,1.467772,n,,dyad9,testing,to take a photo,to take a photo,matcher,24.0,Y,2.353583,1.0
1.0,chain5,"1hTouchCollar,2hClosedBook",Interaction only,A,person,3,1.370775,n,,dyad9,testing,vicar,vicar,matcher,26.0,N,1.443817,2.0
1.0,chain5,"2hBrushHair<front>,2hScissors-Hold<front>",Interaction only,A,act,3,2.042754,n,,dyad9,testing,to give a haircut,to give a haircut,matcher,28.0,Y,4.781997,2.0
1.0,chain5,"1hHoldPan<shake>,1hPointatObj<atObj>,1hHoldPan<shake>",Interaction only,A,obj,3,1.314576,y,,dyad9,testing,frying pan,frying pan,matcher,30.0,N,2.386436,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hSing<right>",Interaction only,A,person,3,1.706788,y,,dyad9,testing,singer,singer,matcher,32.0,N,2.941898,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",Interaction only,A,person,3,1.683325,y,,dyad9,testing,hairdresser,hairdresser,matcher,34.0,N,3.276043,2.0
1.0,chain5,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hPress<repeated>,2hCamera",Interaction only,A,obj,3,1.371755,y,,dyad9,testing,camera,camera,matcher,36.0,N,2.343521,4.0
1.0,chain5,"1hOpenDoor,2hPray",Interaction only,A,loc,3,1.293974,y,,dyad9,testing,church,church,matcher,38.0,N,2.715159,2.0
1.0,chain5,"EyesClosed,2hFeel",Interaction only,A,loc,3,2.570601,n,,dyad9,testing,darkroom,darkroom,matcher,40.0,N,1.786904,2.0
1.0,chain5,"2hDine,1hCup",Interaction only,A,loc,3,1.893277,n,,dyad9,testing,restaurant,restaurant,matcher,42.0,N,3.53731,2.0
1.0,chain5,"1hOpenDoor,1hScissors-Hair<right>,1hScissors-Hair<left>,2hHair",Interaction only,A,loc,3,2.490759,y,,dyad9,testing,hair salon,hair salon,matcher,44.0,N,3.59148,4.0
1.0,chain5,"1hPalm<rightleft>,2hHoldBars<shake>,Look",Interaction only,A,loc,3,1.688454,n,,dyad9,testing,prison,prison,matcher,46.0,N,2.725136,3.0
1.0,chain5,2hHoldBars,Interaction only,B,loc,3,2.179472,n,,dyad10,testing,prison,prison,matcher,1.0,N,1.627338,1.0
0.0,chain5,"1hOpenDoor,2hScissors-Hold<front>,2hScissors-Hold<front>,2hScissors-Hold<front>",Interaction only,B,loc,3,4.252651,y,,dyad10,testing,to give a haircut,hair salon,matcher,3.0,N,5.022954,4.0
1.0,chain5,"1hScissors<rightleft>,1hPalmFist",Interaction only,B,obj,3,0.403194,n,,dyad10,testing,scissors,scissors,matcher,5.0,N,3.688379,2.0
1.0,chain5,"2hHat,1hHoldPan<shake>,1hMix,1hHoldPan<shake>",Interaction only,B,person,3,0.425933,n,,dyad10,testing,chef,chef,matcher,7.0,N,4.616004,4.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",Interaction only,B,person,3,0.818364,y,,dyad10,testing,hairdresser,hairdresser,matcher,9.0,N,3.287319,2.0
1.0,chain5,"1hTouchCollar,2hOpenBook",Interaction only,B,person,3,2.0667,n,,dyad10,testing,vicar,vicar,matcher,11.0,N,1.961023,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,B,act,3,1.148183,n,,dyad10,testing,to preach,to preach,matcher,13.0,Y,2.87731,1.0
1.0,chain5,"1hConduct,1hPalm",Interaction only,B,loc,3,1.597117,n,,dyad10,testing,concert hall,concert hall,matcher,15.0,N,2.025207,2.0
1.0,chain5,"1hHoldPan,1hPointatObj<atObj>,1hHoldPan<shake>",Interaction only,B,obj,3,1.098685,y,,dyad10,testing,frying pan,frying pan,matcher,17.0,N,2.422625,3.0
1.0,chain5,"2hWrists.Together<emph>,Sad",Interaction only,B,act,3,1.331668,n,,dyad10,testing,to make an arrest,to make an arrest,matcher,19.0,Y,1.882577,2.0
1.0,chain5,"Look,2hFeel",Interaction only,B,loc,3,1.530625,n,,dyad10,testing,darkroom,darkroom,matcher,21.0,N,1.321022,2.0
1.0,chain5,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hC,2hCamera<1Press-asymm>",Interaction only,B,obj,3,1.14101,y,,dyad10,testing,camera,camera,matcher,23.0,N,2.618052,4.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>",Interaction only,B,obj,3,1.345946,y,,dyad10,testing,handcuffs,handcuffs,matcher,25.0,N,1.516579,2.0
1.0,chain5,"1hSing<right>,1hSing<left>",Interaction only,B,act,3,0.858151,n,,dyad10,testing,to sing,to sing,matcher,27.0,Y,2.875085,2.0
1.0,chain5,"1hOpenDoor,Look,2hPray",Interaction only,B,loc,3,1.446211,y,,dyad10,testing,church,church,matcher,29.0,N,2.818042,3.0
0.0,chain5,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm-left>,2hCamera<1Press-asymm-right>",Interaction only,B,person,3,1.379902,y,,dyad10,testing,camera,photographer,matcher,31.0,N,2.62795,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,1hSing<left>,1hSing<right>",Interaction only,B,person,3,1.2991,y,,dyad10,testing,singer,singer,matcher,33.0,N,2.598514,3.0
1.0,chain5,"2hBowl-Mix,1hPour<right>,2hBowl-Mix",Interaction only,B,act,3,1.066803,n,,dyad10,testing,to cook,to cook,matcher,35.0,Y,2.336747,3.0
1.0,chain5,"1hCup,2hDine",Interaction only,B,loc,3,0.994989,n,,dyad10,testing,restaurant,restaurant,matcher,37.0,N,2.558111,2.0
1.0,chain5,"1hKnock<right>,1hBadge<left>,1hKnock<right>",Interaction only,B,person,3,1.532131,n,,dyad10,testing,police officer,police officer,matcher,39.0,N,1.872207,3.0
1.0,chain5,"Look<repeated>,2hCamera<1Press-asymm>",Interaction only,B,act,3,1.315379,n,,dyad10,testing,to take a photo,to take a photo,matcher,41.0,Y,2.442783,2.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,B,obj,3,1.689773,n,,dyad10,testing,bible,bible,matcher,43.0,N,1.915248,2.0
1.0,chain5,"2hScissors-Hold<front>,2hScissors-Hold<front>,2hScissors-Hold<front>",Interaction only,B,act,3,0.627851,n,,dyad10,testing,to give a haircut,to give a haircut,matcher,45.0,Y,5.082582,3.0
1.0,chain5,"Sing,1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,3,1.899333,y,,dyad10,testing,microphone,microphone,matcher,47.0,N,1.947377,3.0
1.0,chain5,"1hPalm<rightleft>,2hHoldBars<shake>,Look",Interaction only,A,loc,4,1.100365,n,,dyad9,testing,prison,prison,matcher,0.0,N,2.377472,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hCamera<PressRepeated-asymm>",Interaction only,A,person,4,1.651198,y,,dyad9,testing,photographer,photographer,matcher,2.0,N,2.647204,2.0
1.0,chain5,2hCamera<1Press-asymm-rightleft>,Interaction only,A,act,4,1.322833,n,,dyad9,testing,to take a photo,to take a photo,matcher,4.0,Y,1.824994,1.0
1.0,chain5,"2hHat,2hBowl-Mix",Interaction only,A,person,4,1.018396,n,,dyad9,testing,chef,chef,matcher,6.0,N,2.879954,2.0
1.0,chain5,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hPress<repeated>,2hCamera",Interaction only,A,obj,4,1.379196,y,,dyad9,testing,camera,camera,matcher,8.0,N,2.379393,4.0
1.0,chain5,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,4,3.375287,n,,dyad9,testing,to cook,to cook,matcher,10.0,Y,2.114192,2.0
1.0,chain5,"1hTapWindow<left>,1hBadge<right>",Interaction only,A,person,4,3.211864,n,,dyad9,testing,police officer,police officer,matcher,12.0,N,1.769035,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,A,act,4,3.852848,n,,dyad9,testing,to preach,to preach,matcher,14.0,Y,1.677483,1.0
1.0,chain5,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,A,obj,4,1.507931,y,,dyad9,testing,frying pan,frying pan,matcher,16.0,N,2.225642,2.0
1.0,chain5,"2hSing<right>,2hRead,2hSing",Interaction only,A,act,4,1.450624,n,,dyad9,testing,to sing,to sing,matcher,18.0,Y,3.737615,3.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",Interaction only,A,obj,4,4.089716,y,,dyad9,testing,handcuffs,handcuffs,matcher,20.0,N,2.254072,3.0
1.0,chain5,"1hOpenDoor,1hScissors-Hair<right>,1hScissors-Hair<left>",Interaction only,A,loc,4,1.547999,y,,dyad9,testing,hair salon,hair salon,matcher,22.0,N,3.023191,3.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hSing<right>",Interaction only,A,person,4,1.539487,y,,dyad9,testing,singer,singer,matcher,24.0,N,2.739842,2.0
1.0,chain5,"EyesClosed,2hFeel",Interaction only,A,loc,4,2.091581,n,,dyad9,testing,darkroom,darkroom,matcher,26.0,N,1.676317,2.0
1.0,chain5,2hScissors-Hold<front>,Interaction only,A,act,4,3.851585,n,,dyad9,testing,to give a haircut,to give a haircut,matcher,28.0,Y,2.8944,1.0
1.0,chain5,"1hScissors,1hScissors,1hPalm",Interaction only,A,obj,4,1.56291,n,,dyad9,testing,scissors,scissors,matcher,30.0,N,2.147914,3.0
1.0,chain5,"1hOpenDoor,2hConduct",Interaction only,A,loc,4,3.50949,y,,dyad9,testing,concert hall,concert hall,matcher,32.0,N,3.715687,2.0
1.0,chain5,"1hOpenDoor,2hPray",Interaction only,A,loc,4,2.390002,y,,dyad9,testing,church,church,matcher,34.0,N,3.027522,2.0
1.0,chain5,"1hTouchCollar,2hClosedBook",Interaction only,A,person,4,1.363713,n,,dyad9,testing,vicar,vicar,matcher,36.0,N,1.624742,2.0
1.0,chain5,"2hWrists.Together,Sad,2hPull",Interaction only,A,act,4,1.538457,n,,dyad9,testing,to make an arrest,to make an arrest,matcher,38.0,Y,2.29407,3.0
1.0,chain5,2hDine,Interaction only,A,loc,4,1.466579,n,,dyad9,testing,restaurant,restaurant,matcher,40.0,N,2.765226,1.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",Interaction only,A,person,4,1.26684,y,,dyad9,testing,hairdresser,hairdresser,matcher,42.0,N,2.870785,2.0
1.0,chain5,"Sing,1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,4,1.819018,y,,dyad9,testing,microphone,microphone,matcher,44.0,N,1.983813,3.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,A,obj,4,1.667904,n,,dyad9,testing,bible,bible,matcher,46.0,N,3.060079,2.0
1.0,chain5,"Look,2hFeel",Interaction only,B,loc,4,1.248662,n,,dyad10,testing,darkroom,darkroom,matcher,1.0,N,1.621399,2.0
1.0,chain5,"1hTouchCollar,2hOpenBook",Interaction only,B,person,4,0.874374,n,,dyad10,testing,vicar,vicar,matcher,3.0,N,2.230535,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",Interaction only,B,person,4,0.871591,y,,dyad10,testing,hairdresser,hairdresser,matcher,5.0,N,2.825346,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,1hSing<left>",Interaction only,B,person,4,0.988148,y,,dyad10,testing,singer,singer,matcher,7.0,N,2.440765,2.0
1.0,chain5,"2hWrists.Together<emph>,Sad",Interaction only,B,act,4,0.995526,n,,dyad10,testing,to make an arrest,to make an arrest,matcher,9.0,Y,1.528273,2.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,4,1.554614,y,,dyad10,testing,photographer,photographer,matcher,11.0,N,2.59732,2.0
1.0,chain5,"1hScissors<rightleft>,1hPalmFist",Interaction only,B,obj,4,1.598533,n,,dyad10,testing,scissors,scissors,matcher,13.0,N,2.544654,2.0
1.0,chain5,"1hKnock<right>,1hBadge<left>,1hKnock<right>",Interaction only,B,person,4,1.554728,n,,dyad10,testing,police officer,police officer,matcher,15.0,N,1.749452,3.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,B,obj,4,0.978974,n,,dyad10,testing,bible,bible,matcher,17.0,N,2.440244,2.0
1.0,chain5,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hC",Interaction only,B,obj,4,0.897375,y,,dyad10,testing,camera,camera,matcher,19.0,N,3.125486,3.0
1.0,chain5,"2hBowl-Mix,1hPour<right>,2hBowl-Mix",Interaction only,B,act,4,0.938838,n,,dyad10,testing,to cook,to cook,matcher,21.0,Y,2.248464,3.0
1.0,chain5,"1hCup,2hDine",Interaction only,B,loc,4,0.860114,n,,dyad10,testing,restaurant,restaurant,matcher,23.0,N,2.661452,2.0
1.0,chain5,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,B,obj,4,0.962098,y,,dyad10,testing,frying pan,frying pan,matcher,25.0,N,2.515475,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,B,act,4,0.986825,n,,dyad10,testing,to preach,to preach,matcher,27.0,Y,2.25113,1.0
1.0,chain5,"2hHoldBars,Sad",Interaction only,B,loc,4,1.43454,n,,dyad10,testing,prison,prison,matcher,29.0,N,2.631664,2.0
1.0,chain5,"2hScissors-Hold<front>,2hScissors-Hold<front>,2hScissors-Hold<front>",Interaction only,B,act,4,0.57592,n,,dyad10,testing,to give a haircut,to give a haircut,matcher,31.0,Y,4.918398,3.0
1.0,chain5,"1hOpenDoor,2hPray",Interaction only,B,loc,4,1.194389,y,,dyad10,testing,church,church,matcher,33.0,N,2.955702,2.0
1.0,chain5,"1hSing<left>,1hSing<right>",Interaction only,B,act,4,1.656111,n,,dyad10,testing,to sing,to sing,matcher,35.0,Y,2.168937,2.0
1.0,chain5,"2hHat,1hHoldPan<shake>",Interaction only,B,person,4,1.010971,n,,dyad10,testing,chef,chef,matcher,37.0,N,2.470873,2.0
1.0,chain5,"Sing,1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,4,1.691045,y,,dyad10,testing,microphone,microphone,matcher,39.0,N,1.823035,3.0
1.0,chain5,"1hOpenDoor,2hScissors-HoldHair<left>,2hScissors-HoldHair<right>",Interaction only,B,loc,4,0.882948,y,,dyad10,testing,hair salon,hair salon,matcher,41.0,N,2.967337,3.0
1.0,chain5,2hCamera<1Press-asymm-leftright>,Interaction only,B,act,4,1.066616,n,,dyad10,testing,to take a photo,to take a photo,matcher,43.0,Y,2.08451,1.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>",Interaction only,B,obj,4,1.571727,y,,dyad10,testing,handcuffs,handcuffs,matcher,45.0,N,1.64487,2.0
1.0,chain5,"1hConduct,1hPalm",Interaction only,B,loc,4,1.248228,n,,dyad10,testing,concert hall,concert hall,matcher,47.0,N,2.117926,2.0
1.0,chain5,"2hOpenBook,2hCross",Interaction only,A,obj,5,1.082898,n,,dyad9,testing,bible,bible,matcher,0.0,N,2.267813,2.0
1.0,chain5,"1hTapWindow<left>,1hBadge<right>",Interaction only,A,person,5,1.785516,n,,dyad9,testing,police officer,police officer,matcher,2.0,N,1.921373,2.0
1.0,chain5,"1hOpenDoor,1hScissors-Hair<right>",Interaction only,A,loc,5,1.330404,y,,dyad9,testing,hair salon,hair salon,matcher,4.0,N,2.480895,2.0
1.0,chain5,1hFingerWag<repeated>,Interaction only,A,act,5,4.267426,n,,dyad9,testing,to preach,to preach,matcher,6.0,Y,1.845631,1.0
1.0,chain5,"2hHoldBars<shake>,Look",Interaction only,A,loc,5,1.307711,n,,dyad9,testing,prison,prison,matcher,8.0,N,2.151126,2.0
1.0,chain5,"1hTouchCollar,2hOpenBook",Interaction only,A,person,5,1.793535,n,,dyad9,testing,vicar,vicar,matcher,10.0,N,2.500168,2.0
1.0,chain5,"2hCamera<PressRepeated-asymm>,1hPointatObj<atObj>,1hPress<repeated>",Interaction only,A,obj,5,1.197614,y,,dyad9,testing,camera,camera,matcher,12.0,N,2.823004,3.0
1.0,chain5,"1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,5,2.202282,y,,dyad9,testing,microphone,microphone,matcher,14.0,N,2.569947,2.0
1.0,chain5,2hCamera<1Press-asymm-rightleft>,Interaction only,A,act,5,1.466549,n,,dyad9,testing,to take a photo,to take a photo,matcher,16.0,Y,2.057534,1.0
1.0,chain5,"1hThumbSelf<self-repeated>,2hCamera<PressRepeated-asymm>",Interaction only,A,person,5,2.107166,y,,dyad9,testing,photographer,photographer,matcher,18.0,N,2.258063,2.0
1.0,chain5,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,5,2.91479,n,,dyad9,testing,to cook,to cook,matcher,20.0,Y,1.77298,2.0
1.0,chain5,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",Interaction only,A,obj,5,1.843319,y,,dyad9,testing,handcuffs,handcuffs,matcher,22.0,N,2.157628,3.0
1.0,chain5,"EyesClosed,2hFeel",Interaction only,A,loc,5,1.506788,n,,dyad9,testing,darkroom,darkroom,matcher,24.0,N,1.792854,2.0
1.0,chain5,2hConduct,Interaction only,A,loc,5,2.394821,n,,dyad9,testing,concert hall,concert hall,matcher,26.0,N,1.788674,1.0
1.0,chain5,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,A,obj,5,1.218412,y,,dyad9,testing,frying pan,frying pan,matcher,28.0,N,1.967986,2.0
1.0,chain5,"1hScissors,1hScissors,1hPalm",Interaction only,A,obj,5,1.003404,n,,dyad9,testing,scissors,scissors,matcher,30.0,N,1.8714,3.0
1.0,chain5,2hDine,Interaction only,A,loc,5,1.162458,n,,dyad9,testing,restaurant,restaurant,matcher,32.0,N,2.545942,1.0
